id	sym	barcode	marker	cellType	data	target_cellType
ENSG00000114200	BCHE	9.96714571988022e-10	Myofibroblasts_hlca	NK cells	hlca	FALSE
ENSG00000114638	UPK1B	1.11022302462516e-16	Suprabasal cell_cellRef	NK cells	hlca	FALSE
ENSG00000115112	TFCP2L1	4.66293670342566e-15	Club (nasal)_hlca	NK cells	hlca	FALSE
ENSG00000115523	GNLY	0.999998923277825	Natural killer cell_cellRef	NK cells	hlca	FALSE
ENSG00000116690	PRG4	2.04619099442027e-11	Mesothelium_hlca	NK cells	hlca	FALSE
ENSG00000117724	CENPF	0.282371896151133	Lymphatic EC proliferating_hlca	NK cells	hlca	FALSE
ENSG00000118513	MYB	1.80289672080391e-11	Tuft_hlca	NK cells	hlca	FALSE
ENSG00000122852	SFTPA1	0.467245935083503	AT2_hlca	NK cells	hlca	FALSE
ENSG00000122852	SFTPA1	0.467245935083503	Alveolar type 2 cell_cellRef	NK cells	hlca	FALSE
ENSG00000124491	F13A1	1.26149363843808e-07	Interstitial Mph perivascular_hlca	NK cells	hlca	FALSE
ENSG00000124491	F13A1	1.26149363843808e-07	Interstitial macrophage_cellRef	NK cells	hlca	FALSE
ENSG00000126549	STATH	0	SMG serous (nasal)_hlca	NK cells	hlca	FALSE
ENSG00000126861	OMG	0	Multiciliated (nasal)_hlca	NK cells	hlca	FALSE
ENSG00000128422	KRT17	2.11365944746689e-08	Basal resting_hlca	NK cells	hlca	FALSE
ENSG00000129226	CD68	NA	Monocyte-derived Mph_hlca	NK cells	hlca	FALSE
ENSG00000130300	PLVAP	0.0130554202808276	EC venous systemic_hlca	NK cells	hlca	FALSE
ENSG00000130300	PLVAP	0.0130554202808276	Systemic venous endothelial cell_cellRef	NK cells	hlca	FALSE
ENSG00000131042	LILRB2	6.26744852186834e-05	Non-classical monocyte_hlca	NK cells	hlca	FALSE
ENSG00000131042	LILRB2	6.26744852186834e-05	Patrolling monocyte_cellRef	NK cells	hlca	FALSE
ENSG00000131097	HIGD1B	0	Pericytes_hlca	NK cells	hlca	FALSE
ENSG00000131097	HIGD1B	0	Pericyte_cellRef	NK cells	hlca	FALSE
ENSG00000131203	IDO1	0.00125753340175516	Classical DC subset 1_cellRef	NK cells	hlca	FALSE
ENSG00000131400	NAPSA	0.0242224721304624	Alveolar type 2 cell_cellRef	NK cells	hlca	FALSE
ENSG00000131471	AOC3	2.09642113446762e-07	Alveolar fibroblasts_hlca	NK cells	hlca	FALSE
ENSG00000131747	TOP2A	0.219345917994226	AT2 proliferating_hlca	NK cells	hlca	FALSE
ENSG00000132465	JCHAIN	0.921154624642575	Plasma cells_hlca	NK cells	hlca	FALSE
ENSG00000132465	JCHAIN	0.921154624642575	Plasmacytoid DCs_hlca	NK cells	hlca	FALSE
ENSG00000132514	CLEC10A	0.000278575368473866	DC2_hlca	NK cells	hlca	FALSE
ENSG00000132514	CLEC10A	0.000278575368473866	Classical DC subset 2_cellRef	NK cells	hlca	FALSE
ENSG00000133392	MYH11	0.01144105897229	Vascular smooth muscle cell_cellRef	NK cells	hlca	FALSE
ENSG00000134443	GRP	4.16333634234434e-17	Neuroendocrine_hlca	NK cells	hlca	FALSE
ENSG00000134443	GRP	4.16333634234434e-17	Pulmonary neuroendocrine cell_cellRef	NK cells	hlca	FALSE
ENSG00000134986	NREP	0.0106130449037209	Tuft cell_cellRef	NK cells	hlca	FALSE
ENSG00000135549	PKIB	2.36064114900181e-06	Classical DC subset 2_cellRef	NK cells	hlca	FALSE
ENSG00000136160	EDNRB	0.00270329466465313	EC aerocyte capillary_hlca	NK cells	hlca	FALSE
ENSG00000136160	EDNRB	0.00270329466465313	Capillary 2 cell_cellRef	NK cells	hlca	FALSE
ENSG00000136546	SCN7A	0.000622051936569057	Alveolar fibroblast 1_cellRef	NK cells	hlca	FALSE
ENSG00000137077	CCL21	0.0646987152038611	Lymphatic endothelial cell_cellRef	NK cells	hlca	FALSE
ENSG00000137077	CCL21	0.0646987152038611	Lymphatic EC mature_hlca	NK cells	hlca	FALSE
ENSG00000137077	CCL21	0.0646987152038611	Lymphatic EC proliferating_hlca	NK cells	hlca	FALSE
ENSG00000137673	MMP7	0.000144064936506649	SMG Basal/Duct cell_cellRef	NK cells	hlca	FALSE
ENSG00000137709	POU2F3	1.85719743706634e-06	Tuft_hlca	NK cells	hlca	FALSE
ENSG00000137709	POU2F3	1.85719743706634e-06	Tuft cell_cellRef	NK cells	hlca	FALSE
ENSG00000137804	NUSAP1	0.390259426071813	Alveolar Mph proliferating_hlca	NK cells	hlca	FALSE
ENSG00000137975	CLCA2	5.22585447138013e-17	Suprabasal cell_cellRef	NK cells	hlca	FALSE
ENSG00000139329	LUM	0.169143000863829	Alveolar fibroblasts_hlca	NK cells	hlca	FALSE
ENSG00000142748	FCN3	0.0311767804532497	EC general capillary_hlca	NK cells	hlca	FALSE
ENSG00000142748	FCN3	0.0311767804532497	Capillary 1 cell_cellRef	NK cells	hlca	FALSE
ENSG00000143196	DPT	0	Peribronchial fibroblasts_hlca	NK cells	hlca	FALSE
ENSG00000143546	S100A8	0.0228976909683622	Inflammatory monocyte_cellRef	NK cells	hlca	FALSE
ENSG00000148019	CEP78	0.340366438715092	Deuterosomal_hlca	NK cells	hlca	FALSE
ENSG00000148773	MKI67	0.770460011990046	T cells proliferating_hlca	NK cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.976538381792884	Club (non-nasal)_hlca	NK cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.976538381792884	Goblet (subsegmental)_hlca	NK cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.976538381792884	Secretory cell_cellRef	NK cells	hlca	FALSE
ENSG00000149021	SCGB1A1	0.976538381792884	pre-TB secretory_hlca	NK cells	hlca	FALSE
ENSG00000149591	TAGLN	1.13708377935673e-07	Smooth muscle cell_hlca	NK cells	hlca	FALSE
ENSG00000150045	KLRF1	0.997793303654638	NK cells_hlca	NK cells	hlca	TRUE
ENSG00000153563	CD8A	0.934480801068256	CD8+ T cell_cellRef	NK cells	hlca	FALSE
ENSG00000153993	SEMA3D	0	Lymphatic EC differentiating_hlca	NK cells	hlca	FALSE
ENSG00000155011	DKK2	1.80925473491911e-08	EC arterial_hlca	NK cells	hlca	FALSE
ENSG00000155011	DKK2	1.80925473491911e-08	Arterial endothelial cell_cellRef	NK cells	hlca	FALSE
ENSG00000156689	GLYATL2	5.1597859014943e-17	SMG duct_hlca	NK cells	hlca	FALSE
ENSG00000156738	MS4A1	0.00581768794287929	B cells_hlca	NK cells	hlca	FALSE
ENSG00000156738	MS4A1	0.00581768794287929	B cell_cellRef	NK cells	hlca	FALSE
ENSG00000159189	C1QC	0.962298960741185	Interstitial macrophage_cellRef	NK cells	hlca	FALSE
ENSG00000160145	KALRN	0.00404868793094637	Lymphatic EC differentiating_hlca	NK cells	hlca	FALSE
ENSG00000160654	CD3G	0.801800079531236	T cells proliferating_hlca	NK cells	hlca	FALSE
ENSG00000162399	BSND	1.84116029307334e-11	Ionocyte_cellRef	NK cells	hlca	FALSE
ENSG00000162399	BSND	1.84116029307334e-11	Ionocyte_hlca	NK cells	hlca	FALSE
ENSG00000162747	FCGR3B	6.02752292522268e-11	Neutrophil_cellRef	NK cells	hlca	FALSE
ENSG00000163017	ACTG2	0.00832157495399699	Smooth muscle cell FAM83D+_hlca	NK cells	hlca	FALSE
ENSG00000163221	S100A12	0.900819854529828	Classical monocyte_hlca	NK cells	hlca	FALSE
ENSG00000163520	FBLN2	0.00759888896667849	Alveolar fibroblast 2_cellRef	NK cells	hlca	FALSE
ENSG00000163599	CTLA4	4.44089209850063e-16	T regulatory cell_cellRef	NK cells	hlca	FALSE
ENSG00000163687	DNASE1L3	6.63922908594738e-08	DC1_hlca	NK cells	hlca	FALSE
ENSG00000163735	CXCL5	0	Alveolar Mph CCL3+_hlca	NK cells	hlca	FALSE
ENSG00000163737	PF4	7.52975529318481e-07	Megakaryocyte/Platelet_cellRef	NK cells	hlca	FALSE
ENSG00000163751	CPA3	0.000321334350813274	Mast/Basophil_cellRef	NK cells	hlca	FALSE
ENSG00000164035	EMCN	1.60693680584245e-10	EC venous systemic_hlca	NK cells	hlca	FALSE
ENSG00000164035	EMCN	1.60693680584245e-10	Capillary 2 cell_cellRef	NK cells	hlca	FALSE
ENSG00000164120	HPGD	0.461116892289437	Alveolar Mph MT-positive_hlca	NK cells	hlca	FALSE
ENSG00000164265	SCGB3A2	0.211070810125939	Respiratory airway secretory cell_cellRef	NK cells	hlca	FALSE
ENSG00000164265	SCGB3A2	0.211070810125939	AT0_hlca	NK cells	hlca	FALSE
ENSG00000164287	CDC20B	1.1248614508852e-05	Deuterosomal_hlca	NK cells	hlca	FALSE
ENSG00000164287	CDC20B	1.1248614508852e-05	Deuterosomal cell_cellRef	NK cells	hlca	FALSE
ENSG00000164379	FOXQ1	0	SMG Basal/Duct cell_cellRef	NK cells	hlca	FALSE
ENSG00000165325	DEUP1	3.56702514747731e-17	Deuterosomal cell_cellRef	NK cells	hlca	FALSE
ENSG00000166803	PCLAF	0.323208547506205	Alveolar Mph proliferating_hlca	NK cells	hlca	FALSE
ENSG00000166803	PCLAF	0.323208547506205	T cells proliferating_hlca	NK cells	hlca	FALSE
ENSG00000166920	C15orf48	0.0678574033123729	Monocyte-derived Mph_hlca	NK cells	hlca	FALSE
ENSG00000166959	MS4A8	4.73736320028006e-05	Multiciliated (non-nasal)_hlca	NK cells	hlca	FALSE
ENSG00000167286	CD3D	0.0330528960306211	CD8 T cells_hlca	NK cells	hlca	FALSE
ENSG00000167286	CD3D	0.0330528960306211	CD4+ T cell_cellRef	NK cells	hlca	FALSE
ENSG00000167286	CD3D	0.0330528960306211	CD4 T cells_hlca	NK cells	hlca	FALSE
ENSG00000167434	CA4	0.0106552426148632	Capillary 1 cell_cellRef	NK cells	hlca	FALSE
ENSG00000167434	CA4	0.0106552426148632	EC general capillary_hlca	NK cells	hlca	FALSE
ENSG00000167653	PSCA	0.0027174058030367	Goblet cell_cellRef	NK cells	hlca	FALSE
ENSG00000167653	PSCA	0.0027174058030367	Club (nasal)_hlca	NK cells	hlca	FALSE
ENSG00000168079	SCARA5	1.04457067995334e-12	Adventitial fibroblasts_hlca	NK cells	hlca	FALSE
ENSG00000168878	SFTPB	0.917401899407471	pre-TB secretory_hlca	NK cells	hlca	FALSE
ENSG00000168878	SFTPB	0.917401899407471	Respiratory airway secretory cell_cellRef	NK cells	hlca	FALSE
ENSG00000169435	RASSF6	1.97897254139434e-14	Tuft cell_cellRef	NK cells	hlca	FALSE
ENSG00000170323	FABP4	0.59778137002909	Alveolar macrophages_hlca	NK cells	hlca	FALSE
ENSG00000170476	MZB1	0.0089914887484861	Plasma cell_cellRef	NK cells	hlca	FALSE
ENSG00000170891	CYTL1	0.0812751938444616	Hematopoietic stem cells_hlca	NK cells	hlca	FALSE
ENSG00000170891	CYTL1	0.0812751938444616	Chondrocyte_cellRef	NK cells	hlca	FALSE
ENSG00000171303	KCNK3	8.32667268468867e-16	Pericytes_hlca	NK cells	hlca	FALSE
ENSG00000171303	KCNK3	8.32667268468867e-16	Pericyte_cellRef	NK cells	hlca	FALSE
ENSG00000171346	KRT15	6.49329845558988e-07	Suprabasal_hlca	NK cells	hlca	FALSE
ENSG00000171346	KRT15	6.49329845558988e-07	Basal cell_cellRef	NK cells	hlca	FALSE
ENSG00000171346	KRT15	6.49329845558988e-07	Basal resting_hlca	NK cells	hlca	FALSE
ENSG00000171462	DLK2	2.77555756156289e-17	Basal cell_cellRef	NK cells	hlca	FALSE
ENSG00000171848	RRM2	0.712610203340482	Alveolar Mph proliferating_hlca	NK cells	hlca	FALSE
ENSG00000172137	CALB2	0.000211618516672729	Mesothelial cell_cellRef	NK cells	hlca	FALSE
ENSG00000172137	CALB2	0.000211618516672729	Mesothelium_hlca	NK cells	hlca	FALSE
ENSG00000172236	TPSAB1	0.186576768239119	Mast cells_hlca	NK cells	hlca	FALSE
ENSG00000174059	CD34	4.3378603173716e-05	Systemic venous endothelial cell_cellRef	NK cells	hlca	FALSE
ENSG00000174501	ANKRD36C	0.522383416087649	Goblet (bronchial)_hlca	NK cells	hlca	FALSE
ENSG00000174718	RESF1	0.297172417135991	Innate lymphoid cell_cellRef	NK cells	hlca	FALSE
ENSG00000174807	CD248	3.68341928647098e-06	Adventitial fibroblasts_hlca	NK cells	hlca	FALSE
ENSG00000175063	UBE2C	0.999999999999189	Alveolar Mph proliferating_hlca	NK cells	hlca	FALSE
ENSG00000175084	DES	0.000985688169281462	Airway smooth muscle cell_cellRef	NK cells	hlca	FALSE
ENSG00000176009	ASCL3	2.12541572883196e-15	Ionocyte_hlca	NK cells	hlca	FALSE
ENSG00000176009	ASCL3	2.12541572883196e-15	Ionocyte_cellRef	NK cells	hlca	FALSE
ENSG00000180644	PRF1	0.999999999996918	NK cells_hlca	NK cells	hlca	TRUE
ENSG00000181458	TMEM45A	1.59784746492919e-05	Secretory cell_cellRef	NK cells	hlca	FALSE
ENSG00000182010	RTKN2	1.80424564177883e-11	Alveolar type 1 cell_cellRef	NK cells	hlca	FALSE
ENSG00000183019	MCEMP1	2.83887641550074e-06	Alveolar macrophage_cellRef	NK cells	hlca	FALSE
ENSG00000184530	C6orf58	1.75316744849829e-05	SMG serous (bronchial)_hlca	NK cells	hlca	FALSE
ENSG00000184937	WT1	4.28724091193489e-08	Subpleural fibroblasts_hlca	NK cells	hlca	FALSE
ENSG00000186810	CXCR3	0.379424539191808	Innate lymphoid cell_cellRef	NK cells	hlca	FALSE
ENSG00000186847	KRT14	6.60385175904887e-05	Hillock-like_hlca	NK cells	hlca	FALSE
ENSG00000187479	C11orf96	0.0148476532626466	SM activated stress response_hlca	NK cells	hlca	FALSE
ENSG00000187908	DMBT1	0	SMG duct_hlca	NK cells	hlca	FALSE
ENSG00000189058	APOD	0.0385515170088531	Peribronchial fibroblasts_hlca	NK cells	hlca	FALSE
ENSG00000196735	HLA-DQA1	0.52989591202413	DC2_hlca	NK cells	hlca	FALSE
ENSG00000197353	LYPD2	0	Goblet (nasal)_hlca	NK cells	hlca	FALSE
ENSG00000197446	CYP2F1	0.0148432393175919	Club (non-nasal)_hlca	NK cells	hlca	FALSE
ENSG00000197614	MFAP5	0	Alveolar fibroblast 2_cellRef	NK cells	hlca	FALSE
ENSG00000197870	PRB3	8.62022675462981e-11	Serous cell_cellRef	NK cells	hlca	FALSE
ENSG00000197943	PLCG2	0.385188746527093	Goblet (bronchial)_hlca	NK cells	hlca	FALSE
ENSG00000197992	CLEC9A	1.52679132531253e-09	Classical DC subset 1_cellRef	NK cells	hlca	FALSE
ENSG00000197992	CLEC9A	1.52679132531253e-09	DC1_hlca	NK cells	hlca	FALSE
ENSG00000198523	PLN	9.95752438837094e-10	Vascular smooth muscle cell_cellRef	NK cells	hlca	FALSE
ENSG00000198542	ITGBL1	8.21515342613269e-06	Secondary crest myofibroblast_cellRef	NK cells	hlca	FALSE
ENSG00000198851	CD3E	0.942901056797946	T cells proliferating_hlca	NK cells	hlca	FALSE
ENSG00000198851	CD3E	0.942901056797946	CD8+ T cell_cellRef	NK cells	hlca	FALSE
ENSG00000198901	PRC1	0.0282305207467716	AT2 proliferating_hlca	NK cells	hlca	FALSE
ENSG00000204305	AGER	2.46952139217882e-05	AT1_hlca	NK cells	hlca	FALSE
ENSG00000205420	KRT6A	0.00302940388899264	Hillock-like_hlca	NK cells	hlca	FALSE
ENSG00000206073	SERPINB4	0.00110947980365006	Suprabasal_hlca	NK cells	hlca	FALSE
ENSG00000213088	ACKR1	0.0736594370537345	EC venous pulmonary_hlca	NK cells	hlca	FALSE
ENSG00000215182	MUC5AC	3.23008177682826e-05	Goblet cell_cellRef	NK cells	hlca	FALSE
ENSG00000215182	MUC5AC	3.23008177682826e-05	Goblet (nasal)_hlca	NK cells	hlca	FALSE
ENSG00000226777	FAM30A	0.000265048145226987	Hematopoietic stem cells_hlca	NK cells	hlca	FALSE
ENSG00000227507	LTB	0.00716167315815175	CD4 T cells_hlca	NK cells	hlca	FALSE
ENSG00000227507	LTB	0.00716167315815175	CD4+ T cell_cellRef	NK cells	hlca	FALSE
ENSG00000227877	MRLN	0	Multiciliated (nasal)_hlca	NK cells	hlca	FALSE
ENSG00000229807	XIST	0.997441860074623	AT0_hlca	NK cells	hlca	FALSE
ENSG00000239961	LILRA4	2.77555756156289e-17	Plasmacytoid DC_cellRef	NK cells	hlca	FALSE
ENSG00000239961	LILRA4	2.77555756156289e-17	Plasmacytoid DCs_hlca	NK cells	hlca	FALSE
ENSG00000242265	PEG10	5.01897103550863e-05	AT2 proliferating_hlca	NK cells	hlca	FALSE
ENSG00000243566	UPK3B	5.02931030155196e-14	Mesothelial cell_cellRef	NK cells	hlca	FALSE
ENSG00000261857	MIA	2.2207384970177e-07	Myoepithelial cell_cellRef	NK cells	hlca	FALSE
ENSG00000265107	GJA5	1.0502709812954e-12	Arterial endothelial cell_cellRef	NK cells	hlca	FALSE
ENSG00000271503	CCL5	0.999998211633573	CD8 T cells_hlca	NK cells	hlca	FALSE
ENSG00000274736	CCL23	1.64726598064213e-05	Venous endothelial cell_cellRef	NK cells	hlca	FALSE
NA	MTRNR2L8	NA	Goblet (subsegmental)_hlca	NK cells	hlca	FALSE
NA	C1orf194	NA	Multiciliated (non-nasal)_hlca	NK cells	hlca	FALSE
NA	C1orf194	NA	Ciliated cell_cellRef	NK cells	hlca	FALSE
NA	C9orf24	NA	Ciliated cell_cellRef	NK cells	hlca	FALSE
ENSG00000007933	FMO3	1.64396905810715e-10	Multiciliated (nasal)_hlca	AT2	hlca	FALSE
ENSG00000009790	TRAF3IP3	4.39495339322124e-05	Innate lymphoid cell_cellRef	AT2	hlca	FALSE
ENSG00000010327	STAB1	1.21837586131157e-07	Interstitial Mph perivascular_hlca	AT2	hlca	FALSE
ENSG00000025423	HSD17B6	0.746752068792214	AT0_hlca	AT2	hlca	FALSE
ENSG00000028277	POU2F2	0.000493116705884367	Patrolling monocyte_cellRef	AT2	hlca	FALSE
ENSG00000038427	VCAN	9.47952856753531e-05	Inflammatory monocyte_cellRef	AT2	hlca	FALSE
ENSG00000038945	MSR1	1.21380683282268e-10	Alveolar macrophages_hlca	AT2	hlca	FALSE
ENSG00000041982	TNC	0.0421616905983008	Suprabasal_hlca	AT2	hlca	FALSE
ENSG00000049768	FOXP3	1.14647243592116e-09	T regulatory cell_cellRef	AT2	hlca	FALSE
ENSG00000050165	DKK3	0.00111618773861999	Myofibroblasts_hlca	AT2	hlca	FALSE
ENSG00000050730	TNIP3	0.0340538827235293	Alveolar Mph CCL3+_hlca	AT2	hlca	FALSE
ENSG00000051128	HOMER3	9.2392918871198e-09	Tuft_hlca	AT2	hlca	FALSE
ENSG00000070031	SCT	0	Plasmacytoid DC_cellRef	AT2	hlca	FALSE
ENSG00000072694	FCGR2B	0	Interstitial Mph perivascular_hlca	AT2	hlca	FALSE
ENSG00000077943	ITGA8	1.04083408558608e-17	Alveolar fibroblast 1_cellRef	AT2	hlca	FALSE
ENSG00000078898	BPIFB2	8.50164467971814e-09	SMG mucous_hlca	AT2	hlca	FALSE
ENSG00000078898	BPIFB2	8.50164467971814e-09	Mucous cell_cellRef	AT2	hlca	FALSE
ENSG00000085265	FCN1	0.0021472124157047	Classical monocyte_hlca	AT2	hlca	FALSE
ENSG00000100292	HMOX1	0.486611777764309	Alveolar Mph MT-positive_hlca	AT2	hlca	FALSE
ENSG00000100604	CHGA	5.72458747072346e-17	Neuroendocrine_hlca	AT2	hlca	FALSE
ENSG00000100604	CHGA	5.72458747072346e-17	Pulmonary neuroendocrine cell_cellRef	AT2	hlca	FALSE
ENSG00000101162	TUBB1	4.50050259150162e-06	Megakaryocyte/Platelet_cellRef	AT2	hlca	FALSE
ENSG00000101955	SRPX	0.000784835623001467	Venous endothelial cell_cellRef	AT2	hlca	FALSE
ENSG00000101955	SRPX	0.000784835623001467	EC venous pulmonary_hlca	AT2	hlca	FALSE
ENSG00000102575	ACP5	0.000847880523911604	Alveolar macrophage_cellRef	AT2	hlca	FALSE
ENSG00000102962	CCL22	2.1392609905746e-14	Mature DC subset_cellRef	AT2	hlca	FALSE
ENSG00000102962	CCL22	2.1392609905746e-14	Migratory DCs_hlca	AT2	hlca	FALSE
ENSG00000104332	SFRP1	5.17916038749421e-08	Myoepithelial cell_cellRef	AT2	hlca	FALSE
ENSG00000104972	LILRB1	0.000186577754118344	Non-classical monocyte_hlca	AT2	hlca	FALSE
ENSG00000105369	CD79A	9.27479964579758e-07	B cells_hlca	AT2	hlca	FALSE
ENSG00000105374	NKG7	0.0536551241703429	CD8+ T cell_cellRef	AT2	hlca	FALSE
ENSG00000106819	ASPN	3.12891196285747e-09	Myofibroblasts_hlca	AT2	hlca	FALSE
ENSG00000106819	ASPN	3.12891196285747e-09	Secondary crest myofibroblast_cellRef	AT2	hlca	FALSE
ENSG00000107562	CXCL12	1.39430507749699e-05	Subpleural fibroblasts_hlca	AT2	hlca	FALSE
ENSG00000107796	ACTA2	0.00335995575090364	Smooth muscle cell_hlca	AT2	hlca	FALSE
ENSG00000111215	PRR4	0.0985097238684439	SMG serous (bronchial)_hlca	AT2	hlca	FALSE
ENSG00000111404	RERGL	1.17744355931926e-16	SM activated stress response_hlca	AT2	hlca	FALSE
ENSG00000111796	KLRB1	0.00154717013917594	Natural killer cell_cellRef	AT2	hlca	FALSE
ENSG00000114200	BCHE	9.66240976119082e-16	Airway smooth muscle cell_cellRef	AT2	hlca	FALSE
ENSG00000114200	BCHE	9.66240976119082e-16	Myofibroblasts_hlca	AT2	hlca	FALSE
ENSG00000114638	UPK1B	0	Suprabasal cell_cellRef	AT2	hlca	FALSE
ENSG00000115112	TFCP2L1	0.843023747316916	Club (nasal)_hlca	AT2	hlca	FALSE
ENSG00000115523	GNLY	0.413027910843348	Natural killer cell_cellRef	AT2	hlca	FALSE
ENSG00000116690	PRG4	8.870681966755e-14	Mesothelium_hlca	AT2	hlca	FALSE
ENSG00000117724	CENPF	1.55431223447522e-15	Lymphatic EC proliferating_hlca	AT2	hlca	FALSE
ENSG00000118513	MYB	2.77555756156289e-17	Tuft_hlca	AT2	hlca	FALSE
ENSG00000122852	SFTPA1	0.999999999990353	AT2_hlca	AT2	hlca	TRUE
ENSG00000122852	SFTPA1	0.999999999990353	Alveolar type 2 cell_cellRef	AT2	hlca	FALSE
ENSG00000124491	F13A1	1.90797425525524e-07	Interstitial Mph perivascular_hlca	AT2	hlca	FALSE
ENSG00000124491	F13A1	1.90797425525524e-07	Interstitial macrophage_cellRef	AT2	hlca	FALSE
ENSG00000126549	STATH	0	SMG serous (nasal)_hlca	AT2	hlca	FALSE
ENSG00000126861	OMG	0	Multiciliated (nasal)_hlca	AT2	hlca	FALSE
ENSG00000128422	KRT17	1.82803947534893e-08	Basal resting_hlca	AT2	hlca	FALSE
ENSG00000129226	CD68	NA	Monocyte-derived Mph_hlca	AT2	hlca	FALSE
ENSG00000130300	PLVAP	0.000216624794378284	EC venous systemic_hlca	AT2	hlca	FALSE
ENSG00000130300	PLVAP	0.000216624794378284	Systemic venous endothelial cell_cellRef	AT2	hlca	FALSE
ENSG00000131042	LILRB2	7.56019672387698e-06	Non-classical monocyte_hlca	AT2	hlca	FALSE
ENSG00000131042	LILRB2	7.56019672387698e-06	Patrolling monocyte_cellRef	AT2	hlca	FALSE
ENSG00000131097	HIGD1B	9.36750677027476e-17	Pericytes_hlca	AT2	hlca	FALSE
ENSG00000131097	HIGD1B	9.36750677027476e-17	Pericyte_cellRef	AT2	hlca	FALSE
ENSG00000131203	IDO1	7.54519341309885e-05	Classical DC subset 1_cellRef	AT2	hlca	FALSE
ENSG00000131400	NAPSA	0.999986186250504	Alveolar type 2 cell_cellRef	AT2	hlca	FALSE
ENSG00000131471	AOC3	3.39946515381939e-08	Alveolar fibroblasts_hlca	AT2	hlca	FALSE
ENSG00000131747	TOP2A	1.20273206949406e-08	AT2 proliferating_hlca	AT2	hlca	TRUE
ENSG00000132465	JCHAIN	0.991745468619262	Plasma cells_hlca	AT2	hlca	FALSE
ENSG00000132465	JCHAIN	0.991745468619262	Plasmacytoid DCs_hlca	AT2	hlca	FALSE
ENSG00000132514	CLEC10A	1.23867269995886e-06	DC2_hlca	AT2	hlca	FALSE
ENSG00000132514	CLEC10A	1.23867269995886e-06	Classical DC subset 2_cellRef	AT2	hlca	FALSE
ENSG00000133392	MYH11	0.000106688305115787	Vascular smooth muscle cell_cellRef	AT2	hlca	FALSE
ENSG00000134443	GRP	0	Neuroendocrine_hlca	AT2	hlca	FALSE
ENSG00000134443	GRP	0	Pulmonary neuroendocrine cell_cellRef	AT2	hlca	FALSE
ENSG00000134986	NREP	0.1102976770774	Tuft cell_cellRef	AT2	hlca	FALSE
ENSG00000135549	PKIB	5.46975915298731e-05	Classical DC subset 2_cellRef	AT2	hlca	FALSE
ENSG00000136160	EDNRB	0.602617258123748	EC aerocyte capillary_hlca	AT2	hlca	FALSE
ENSG00000136160	EDNRB	0.602617258123748	Capillary 2 cell_cellRef	AT2	hlca	FALSE
ENSG00000136546	SCN7A	0.00202067567458075	Alveolar fibroblast 1_cellRef	AT2	hlca	FALSE
ENSG00000137077	CCL21	0.00730833082950644	Lymphatic endothelial cell_cellRef	AT2	hlca	FALSE
ENSG00000137077	CCL21	0.00730833082950644	Lymphatic EC mature_hlca	AT2	hlca	FALSE
ENSG00000137077	CCL21	0.00730833082950644	Lymphatic EC proliferating_hlca	AT2	hlca	FALSE
ENSG00000137673	MMP7	0.70811694681454	SMG Basal/Duct cell_cellRef	AT2	hlca	FALSE
ENSG00000137709	POU2F3	1.21858840707034e-05	Tuft_hlca	AT2	hlca	FALSE
ENSG00000137709	POU2F3	1.21858840707034e-05	Tuft cell_cellRef	AT2	hlca	FALSE
ENSG00000137804	NUSAP1	9.04130992296359e-10	Alveolar Mph proliferating_hlca	AT2	hlca	FALSE
ENSG00000137975	CLCA2	3.33934269125535e-17	Suprabasal cell_cellRef	AT2	hlca	FALSE
ENSG00000139329	LUM	0.0882667922948421	Alveolar fibroblasts_hlca	AT2	hlca	FALSE
ENSG00000142748	FCN3	0.000460963411357262	EC general capillary_hlca	AT2	hlca	FALSE
ENSG00000142748	FCN3	0.000460963411357262	Capillary 1 cell_cellRef	AT2	hlca	FALSE
